ob_id,direction,structure_tag,origin_time,detection_time,pivot_time,pivot_index,origin_index,detection_index,top,bottom,break_level,swing_length,ob_filter,origin_open,origin_high,origin_low,origin_close,parsed_high,parsed_low,width_pips,ob_origin_news_window,ob_detection_news_window,ob_origin_news_event,ob_detection_news_event,ob_origin_news_currency,ob_detection_news_currency,ob_origin_news_impact,ob_detection_news_impact,ob_origin_news_event_time,ob_detection_news_event_time,ob_origin_news_window_start,ob_origin_news_window_end,ob_detection_news_window_start,ob_detection_news_window_end,ob_origin_minutes_from_news,ob_detection_minutes_from_news,ob_final_status,ob_final_status_label,chart_right_time,chart_right_time_source,linked_trade_id,fill_time,exit_time,cancel_time,invalidation_time,protection_trigger_time,news_blackout_trigger_time,reverse_touch_time,session_cancel_time,lifecycle_reason
40,bullish,CHoCH,2015-03-18 05:45:00+00:00,2015-03-18 16:30:00+00:00,2015-03-17 14:00:00+00:00,5064,5127,5170,1.05913,1.05799,1.06507,50,Atr,1.05893,1.05913,1.05799,1.058,1.05913,1.05799,11.399999999999189,False,False,ISM Manufacturing PMI,ISM Manufacturing PMI,USD,USD,high,high,2020-01-03T15:00:00,2020-01-03T15:00:00,2020-01-03T14:57:00,2020-01-03T15:03:00,2020-01-03T14:57:00,2020-01-03T15:03:00,-2523435.0,-2522790.0,unknown,UNKNOWN,2015-03-18 16:30:00+00:00,detection_time,L_40,,,,,,,,,state_target_block
41,bullish,BOS,2015-03-23 08:00:00+00:00,2015-03-23 11:15:00+00:00,2015-03-22 21:45:00+00:00,5383,5424,5437,1.07957,1.07673,1.08828,50,Atr,1.07907,1.07957,1.07673,1.07726,1.07957,1.07673,28.399999999999537,False,False,ISM Manufacturing PMI,ISM Manufacturing PMI,USD,USD,high,high,2020-01-03T15:00:00,2020-01-03T15:00:00,2020-01-03T14:57:00,2020-01-03T15:03:00,2020-01-03T14:57:00,2020-01-03T15:03:00,-2516100.0,-2515905.0,loss,LOSS,2015-03-31 07:15:00+00:00,exit_time,L_41,2015-03-31 04:00:00+00:00,2015-03-31 07:15:00+00:00,,,,,,,LOSS
42,bullish,BOS,2015-03-25 19:00:00+00:00,2015-03-26 07:15:00+00:00,2015-03-25 15:45:00+00:00,5647,5660,5709,1.09651,1.09537,1.09927,50,Atr,1.0959,1.09651,1.09537,1.09633,1.09651,1.09537,11.400000000001409,False,False,ISM Manufacturing PMI,ISM Manufacturing PMI,USD,USD,high,high,2020-01-03T15:00:00,2020-01-03T15:00:00,2020-01-03T14:57:00,2020-01-03T15:03:00,2020-01-03T14:57:00,2020-01-03T15:03:00,-2512560.0,-2511825.0,unknown,UNKNOWN,2015-03-26 07:15:00+00:00,detection_time,L_42,,,,,,,,,state_target_block
43,bearish,CHoCH,2015-03-26 08:30:00+00:00,2015-03-26 14:00:00+00:00,2015-03-25 19:00:00+00:00,5660,5714,5736,1.10464,1.10255,1.09537,50,Atr,1.10448,1.10464,1.10255,1.10283,1.10464,1.10255,20.900000000001473,False,False,ISM Manufacturing PMI,ISM Manufacturing PMI,USD,USD,high,high,2020-01-03T15:00:00,2020-01-03T15:00:00,2020-01-03T14:57:00,2020-01-03T15:03:00,2020-01-03T14:57:00,2020-01-03T15:03:00,-2511750.0,-2511420.0,win,WIN,2015-04-03 16:05:00+00:00,exit_time,S_43,2015-04-03 13:08:00+00:00,2015-04-03 16:05:00+00:00,,,,,,,WIN
44,bearish,BOS,2015-03-27 00:45:00+00:00,2015-03-27 07:15:00+00:00,2015-03-26 17:45:00+00:00,5751,5779,5805,1.0896,1.08882,1.08564,50,Atr,1.08896,1.0896,1.08882,1.08906,1.0896,1.08882,7.800000000000029,False,False,ISM Manufacturing PMI,ISM Manufacturing PMI,USD,USD,high,high,2020-01-03T15:00:00,2020-01-03T15:00:00,2020-01-03T14:57:00,2020-01-03T15:03:00,2020-01-03T14:57:00,2020-01-03T15:03:00,-2510775.0,-2510385.0,loss,LOSS,2015-03-27 12:41:00+00:00,exit_time,S_44,2015-03-27 12:41:00+00:00,2015-03-27 12:41:00+00:00,,,,,,,LOSS
45,bullish,CHoCH,2015-03-31 14:00:00+00:00,2015-04-01 01:45:00+00:00,2015-03-31 12:15:00+00:00,6017,6024,6071,1.07391,1.07223,1.07761,50,Atr,1.0738,1.07391,1.07223,1.07316,1.07391,1.07223,16.799999999999038,False,False,ISM Manufacturing PMI,ISM Manufacturing PMI,USD,USD,high,high,2020-01-03T15:00:00,2020-01-03T15:00:00,2020-01-03T14:57:00,2020-01-03T15:03:00,2020-01-03T14:57:00,2020-01-03T15:03:00,-2504220.0,-2503515.0,unknown,UNKNOWN,2015-04-01 01:45:00+00:00,detection_time,L_45,,,,,,,,,state_target_block
46,bullish,BOS,2015-04-02 00:45:00+00:00,2015-04-02 06:15:00+00:00,2015-04-01 14:30:00+00:00,6122,6163,6185,1.07553,1.07502,1.07949,50,Atr,1.0753,1.07553,1.07502,1.07542,1.07553,1.07502,5.1000000000001044,False,False,ISM Manufacturing PMI,ISM Manufacturing PMI,USD,USD,high,high,2020-01-03T15:00:00,2020-01-03T15:00:00,2020-01-03T14:57:00,2020-01-03T15:03:00,2020-01-03T14:57:00,2020-01-03T15:03:00,-2502135.0,-2501805.0,win,WIN,2015-04-09 06:06:00+00:00,exit_time,L_46,2015-04-09 05:46:00+00:00,2015-04-09 06:06:00+00:00,,,,,,,WIN
47,bullish,BOS,2015-04-03 00:00:00+00:00,2015-04-03 11:45:00+00:00,2015-04-02 13:45:00+00:00,6215,6256,6303,1.08699,1.08638,1.0905,50,Atr,1.08699,1.08699,1.08638,1.08671,1.08699,1.08638,6.099999999999994,False,False,ISM Manufacturing PMI,ISM Manufacturing PMI,USD,USD,high,high,2020-01-03T15:00:00,2020-01-03T15:00:00,2020-01-03T14:57:00,2020-01-03T15:03:00,2020-01-03T14:57:00,2020-01-03T15:03:00,-2500740.0,-2500035.0,loss,LOSS,2015-04-07 08:30:00+00:00,exit_time,L_47,2015-04-07 08:23:00+00:00,2015-04-07 08:30:00+00:00,,,,,,,LOSS
48,bullish,BOS,2015-04-06 07:00:00+00:00,2015-04-06 12:45:00+00:00,2015-04-05 23:15:00+00:00,6349,6380,6403,1.09751,1.0966,1.10178,50,Atr,1.09745,1.09751,1.0966,1.09745,1.09751,1.0966,9.099999999999664,False,False,ISM Manufacturing PMI,ISM Manufacturing PMI,USD,USD,high,high,2020-01-03T15:00:00,2020-01-03T15:00:00,2020-01-03T14:57:00,2020-01-03T15:03:00,2020-01-03T14:57:00,2020-01-03T15:03:00,-2496000.0,-2495655.0,unknown,UNKNOWN,2015-04-06 12:45:00+00:00,detection_time,L_48,,,,,,,,,state_target_block
49,bearish,CHoCH,2015-04-06 15:00:00+00:00,2015-04-06 19:00:00+00:00,2015-04-03 17:00:00+00:00,6324,6412,6428,1.10356,1.10249,1.0965,50,Atr,1.10331,1.10356,1.10249,1.10285,1.10356,1.10249,10.700000000001264,False,False,ISM Manufacturing PMI,ISM Manufacturing PMI,USD,USD,high,high,2020-01-03T15:00:00,2020-01-03T15:00:00,2020-01-03T14:57:00,2020-01-03T15:03:00,2020-01-03T14:57:00,2020-01-03T15:03:00,-2495520.0,-2495280.0,loss,LOSS,2015-04-29 12:30:00+00:00,exit_time,S_49,2015-04-29 12:30:00+00:00,2015-04-29 12:30:00+00:00,,,,,,,LOSS
50,bearish,BOS,2015-04-07 02:45:00+00:00,2015-04-07 08:00:00+00:00,2015-04-06 19:15:00+00:00,6429,6459,6480,1.09547,1.09484,1.091,50,Atr,1.09484,1.09547,1.09484,1.09516,1.09547,1.09484,6.299999999999084,False,False,ISM Manufacturing PMI,ISM Manufacturing PMI,USD,USD,high,high,2020-01-03T15:00:00,2020-01-03T15:00:00,2020-01-03T14:57:00,2020-01-03T15:03:00,2020-01-03T14:57:00,2020-01-03T15:03:00,-2494815.0,-2494500.0,win,WIN,2015-04-28 11:58:00+00:00,exit_time,S_50,2015-04-28 11:55:00+00:00,2015-04-28 11:58:00+00:00,,,,,,,WIN
51,bearish,BOS,2015-04-08 10:00:00+00:00,2015-04-08 14:45:00+00:00,2015-04-07 20:30:00+00:00,6530,6584,6603,1.08795,1.08653,1.08032,50,Atr,1.08691,1.08795,1.08653,1.08795,1.08795,1.08653,14.199999999999768,False,False,ISM Manufacturing PMI,ISM Manufacturing PMI,USD,USD,high,high,2020-01-03T15:00:00,2020-01-03T15:00:00,2020-01-03T14:57:00,2020-01-03T15:03:00,2020-01-03T14:57:00,2020-01-03T15:03:00,-2492940.0,-2492655.0,loss,LOSS,2015-04-24 07:13:00+00:00,exit_time,S_51,2015-04-24 06:28:00+00:00,2015-04-24 07:13:00+00:00,,,,,,,LOSS
52,bearish,BOS,2015-04-10 14:45:00+00:00,2015-04-13 07:45:00+00:00,2015-04-10 12:00:00+00:00,6784,6795,6863,1.06352,1.06161,1.05679,50,Atr,1.06205,1.06352,1.06161,1.06239,1.06352,1.06161,19.100000000000783,False,False,ISM Manufacturing PMI,ISM Manufacturing PMI,USD,USD,high,high,2020-01-03T15:00:00,2020-01-03T15:00:00,2020-01-03T14:57:00,2020-01-03T15:03:00,2020-01-03T14:57:00,2020-01-03T15:03:00,-2489775.0,-2485875.0,win,WIN,2015-04-14 12:38:00+00:00,exit_time,S_52,2015-04-14 12:33:00+00:00,2015-04-14 12:38:00+00:00,,,,,,,WIN
53,bullish,CHoCH,2015-04-14 06:15:00+00:00,2015-04-14 12:45:00+00:00,2015-04-13 13:15:00+00:00,6885,6953,6979,1.05466,1.05315,1.06107,50,Atr,1.05456,1.05466,1.05315,1.05392,1.05466,1.05315,15.099999999999003,False,False,ISM Manufacturing PMI,ISM Manufacturing PMI,USD,USD,high,high,2020-01-03T15:00:00,2020-01-03T15:00:00,2020-01-03T14:57:00,2020-01-03T15:03:00,2020-01-03T14:57:00,2020-01-03T15:03:00,-2484525.0,-2484135.0,unknown,UNKNOWN,2015-04-14 12:45:00+00:00,detection_time,L_53,,,,,,,,,state_target_block
54,bullish,BOS,2015-04-15 08:45:00+00:00,2015-04-16 00:00:00+00:00,2015-04-14 14:30:00+00:00,6986,7059,7120,1.05863,1.05708,1.07074,50,Atr,1.05782,1.05863,1.05708,1.0581,1.05863,1.05708,15.499999999999403,False,False,ISM Manufacturing PMI,ISM Manufacturing PMI,USD,USD,high,high,2020-01-03T15:00:00,2020-01-03T15:00:00,2020-01-03T14:57:00,2020-01-03T15:03:00,2020-01-03T14:57:00,2020-01-03T15:03:00,-2482935.0,-2482020.0,win,WIN,2015-11-25 11:44:00+00:00,exit_time,L_54,2015-11-25 11:02:00+00:00,2015-11-25 11:44:00+00:00,,,,,,,WIN
55,bullish,BOS,2015-04-16 23:45:00+00:00,2015-04-17 08:45:00+00:00,2015-04-16 18:45:00+00:00,7195,7215,7251,1.07652,1.07534,1.08175,50,Atr,1.07649,1.07652,1.07534,1.0758,1.07652,1.07534,11.799999999999589,False,False,ISM Manufacturing PMI,ISM Manufacturing PMI,USD,USD,high,high,2020-01-03T15:00:00,2020-01-03T15:00:00,2020-01-03T14:57:00,2020-01-03T15:03:00,2020-01-03T14:57:00,2020-01-03T15:03:00,-2480595.0,-2480055.0,unknown,UNKNOWN,2015-04-17 08:45:00+00:00,detection_time,L_55,,,,,,,,,state_target_block
56,bearish,CHoCH,2015-04-17 19:30:00+00:00,2015-04-20 10:45:00+00:00,2015-04-17 13:15:00+00:00,7269,7294,7355,1.08234,1.0815,1.07335,50,Atr,1.08171,1.08234,1.0815,1.08204,1.08234,1.0815,8.40000000000174,False,False,ISM Manufacturing PMI,ISM Manufacturing PMI,USD,USD,high,high,2020-01-03T15:00:00,2020-01-03T15:00:00,2020-01-03T14:57:00,2020-01-03T15:03:00,2020-01-03T14:57:00,2020-01-03T15:03:00,-2479410.0,-2475615.0,win,WIN,2015-04-23 14:51:00+00:00,exit_time,S_56,2015-04-23 14:46:00+00:00,2015-04-23 14:51:00+00:00,,,,,,,WIN
57,bearish,BOS,2015-04-20 15:00:00+00:00,2015-04-21 06:00:00+00:00,2015-04-20 12:15:00+00:00,7361,7372,7432,1.07683,1.07524,1.07124,50,Atr,1.07533,1.07683,1.07524,1.07631,1.07683,1.07524,15.899999999999803,False,False,ISM Manufacturing PMI,ISM Manufacturing PMI,USD,USD,high,high,2020-01-03T15:00:00,2020-01-03T15:00:00,2020-01-03T14:57:00,2020-01-03T15:03:00,2020-01-03T14:57:00,2020-01-03T15:03:00,-2475360.0,-2474460.0,unknown,UNKNOWN,2015-04-21 06:00:00+00:00,detection_time,S_57,,,,,,,,,state_target_block
58,bullish,CHoCH,2015-04-22 00:30:00+00:00,2015-04-22 08:30:00+00:00,2015-04-21 16:15:00+00:00,7473,7506,7538,1.07266,1.07166,1.07811,50,Atr,1.07261,1.07266,1.07166,1.07211,1.07266,1.07166,9.999999999998899,False,False,ISM Manufacturing PMI,ISM Manufacturing PMI,USD,USD,high,high,2020-01-03T15:00:00,2020-01-03T15:00:00,2020-01-03T14:57:00,2020-01-03T15:03:00,2020-01-03T14:57:00,2020-01-03T15:03:00,-2473350.0,-2472870.0,loss,LOSS,2015-04-22 12:50:00+00:00,exit_time,L_58,2015-04-22 12:20:00+00:00,2015-04-22 12:50:00+00:00,,,,,,,LOSS
59,bullish,BOS,2015-04-27 03:30:00+00:00,2015-04-27 06:00:00+00:00,2015-04-24 16:30:00+00:00,7762,7807,7817,1.08533,1.08475,1.0879,50,Atr,1.08515,1.08533,1.08475,1.08511,1.08533,1.08475,5.799999999998029,False,False,ISM Manufacturing PMI,ISM Manufacturing PMI,USD,USD,high,high,2020-01-03T15:00:00,2020-01-03T15:00:00,2020-01-03T14:57:00,2020-01-03T15:03:00,2020-01-03T14:57:00,2020-01-03T15:03:00,-2465970.0,-2465820.0,unknown,UNKNOWN,2015-04-27 06:00:00+00:00,detection_time,L_59,,,,,,,,,state_target_block
60,bullish,BOS,2015-04-28 08:15:00+00:00,2015-04-28 10:15:00+00:00,2015-04-27 16:15:00+00:00,7858,7922,7930,1.08766,1.08653,1.09266,50,Atr,1.08745,1.08766,1.08653,1.0867,1.08766,1.08653,11.300000000000754,False,False,ISM Manufacturing PMI,ISM Manufacturing PMI,USD,USD,high,high,2020-01-03T15:00:00,2020-01-03T15:00:00,2020-01-03T14:57:00,2020-01-03T15:03:00,2020-01-03T14:57:00,2020-01-03T15:03:00,-2464245.0,-2464125.0,unknown,UNKNOWN,2015-04-28 10:15:00+00:00,detection_time,L_60,,,,,,,,,state_target_block
61,bullish,BOS,2015-04-29 04:45:00+00:00,2015-04-29 07:30:00+00:00,2015-04-28 18:15:00+00:00,7962,8004,8015,1.09645,1.09595,1.0991,50,Atr,1.09624,1.09645,1.09595,1.0963,1.09645,1.09595,4.999999999999449,False,False,ISM Manufacturing PMI,ISM Manufacturing PMI,USD,USD,high,high,2020-01-03T15:00:00,2020-01-03T15:00:00,2020-01-03T14:57:00,2020-01-03T15:03:00,2020-01-03T14:57:00,2020-01-03T15:03:00,-2463015.0,-2462850.0,unknown,UNKNOWN,2015-04-29 07:30:00+00:00,detection_time,L_61,,,,,,,,,state_target_block
62,bullish,BOS,2015-04-30 06:00:00+00:00,2015-04-30 07:45:00+00:00,2015-04-29 16:00:00+00:00,8049,8105,8112,1.10919,1.10712,1.11879,50,Atr,1.10885,1.10919,1.10712,1.10824,1.10919,1.10712,20.699999999997942,False,False,ISM Manufacturing PMI,ISM Manufacturing PMI,USD,USD,high,high,2020-01-03T15:00:00,2020-01-03T15:00:00,2020-01-03T14:57:00,2020-01-03T15:03:00,2020-01-03T14:57:00,2020-01-03T15:03:00,-2461500.0,-2461395.0,loss,LOSS,2015-05-05 08:30:00+00:00,exit_time,L_62,2015-05-05 06:51:00+00:00,2015-05-05 08:30:00+00:00,,,,,,,LOSS
63,bullish,BOS,2015-05-01 06:00:00+00:00,2015-05-01 09:00:00+00:00,2015-04-30 19:00:00+00:00,8157,8201,8213,1.12264,1.12003,1.12662,50,Atr,1.12185,1.12264,1.12003,1.12083,1.12264,1.12003,26.100000000000012,False,False,ISM Manufacturing PMI,ISM Manufacturing PMI,USD,USD,high,high,2020-01-03T15:00:00,2020-01-03T15:00:00,2020-01-03T14:57:00,2020-01-03T15:03:00,2020-01-03T14:57:00,2020-01-03T15:03:00,-2460060.0,-2459880.0,unknown,UNKNOWN,2015-05-01 09:00:00+00:00,detection_time,L_63,,,,,,,,,state_target_block
64,bearish,CHoCH,2015-05-04 06:15:00+00:00,2015-05-04 07:00:00+00:00,2015-05-01 16:45:00+00:00,8244,8298,8301,1.12245,1.12041,1.11746,50,Atr,1.12127,1.12245,1.12041,1.12055,1.12245,1.12041,20.400000000000418,False,False,ISM Manufacturing PMI,ISM Manufacturing PMI,USD,USD,high,high,2020-01-03T15:00:00,2020-01-03T15:00:00,2020-01-03T14:57:00,2020-01-03T15:03:00,2020-01-03T14:57:00,2020-01-03T15:03:00,-2455725.0,-2455680.0,loss,LOSS,2015-05-06 03:19:00+00:00,exit_time,S_64,2015-05-05 15:27:00+00:00,2015-05-06 03:19:00+00:00,,,,,,,LOSS
65,bearish,BOS,2015-05-04 13:00:00+00:00,2015-05-05 06:15:00+00:00,2015-05-04 10:30:00+00:00,8315,8325,8394,1.11901,1.1179,1.11228,50,Atr,1.11823,1.11901,1.1179,1.1182,1.11901,1.1179,11.100000000001664,False,False,ISM Manufacturing PMI,ISM Manufacturing PMI,USD,USD,high,high,2020-01-03T15:00:00,2020-01-03T15:00:00,2020-01-03T14:57:00,2020-01-03T15:03:00,2020-01-03T14:57:00,2020-01-03T15:03:00,-2455320.0,-2454285.0,loss,LOSS,2015-05-05 14:43:00+00:00,exit_time,S_65,2015-05-05 14:40:00+00:00,2015-05-05 14:43:00+00:00,,,,,,,LOSS
66,bullish,CHoCH,2015-05-05 08:30:00+00:00,2015-05-05 14:30:00+00:00,2015-05-04 13:00:00+00:00,8325,8403,8427,1.10807,1.10663,1.11901,50,Atr,1.10725,1.10807,1.10663,1.10795,1.10807,1.10663,14.400000000001079,False,False,ISM Manufacturing PMI,ISM Manufacturing PMI,USD,USD,high,high,2020-01-03T15:00:00,2020-01-03T15:00:00,2020-01-03T14:57:00,2020-01-03T15:03:00,2020-01-03T14:57:00,2020-01-03T15:03:00,-2454150.0,-2453790.0,unknown,UNKNOWN,2015-05-05 14:30:00+00:00,detection_time,L_66,,,,,,,,,state_target_block
67,bullish,BOS,2015-05-12 20:15:00+00:00,2015-05-13 12:30:00+00:00,2015-05-12 09:45:00+00:00,8886,8928,8993,1.12129,1.12057,1.12787,50,Atr,1.12129,1.12129,1.12057,1.1206,1.12129,1.12057,7.199999999998319,False,False,ISM Manufacturing PMI,ISM Manufacturing PMI,USD,USD,high,high,2020-01-03T15:00:00,2020-01-03T15:00:00,2020-01-03T14:57:00,2020-01-03T15:03:00,2020-01-03T14:57:00,2020-01-03T15:03:00,-2443365.0,-2442390.0,loss,LOSS,2015-05-19 07:18:00+00:00,exit_time,L_67,2015-05-19 07:12:00+00:00,2015-05-19 07:18:00+00:00,,,,,,,LOSS
68,bullish,BOS,2015-05-13 19:45:00+00:00,2015-05-14 06:30:00+00:00,2015-05-13 15:45:00+00:00,9006,9022,9065,1.13434,1.134,1.13827,50,Atr,1.13415,1.13434,1.134,1.13428,1.13434,1.134,3.4000000000000696,False,False,ISM Manufacturing PMI,ISM Manufacturing PMI,USD,USD,high,high,2020-01-03T15:00:00,2020-01-03T15:00:00,2020-01-03T14:57:00,2020-01-03T15:03:00,2020-01-03T14:57:00,2020-01-03T15:03:00,-2441955.0,-2441310.0,unknown,UNKNOWN,2015-05-14 06:30:00+00:00,detection_time,L_68,,,,,,,,,state_target_block
69,bearish,CHoCH,2015-05-15 07:00:00+00:00,2015-05-15 11:45:00+00:00,2015-05-14 15:15:00+00:00,9100,9163,9182,1.14207,1.1408,1.13435,50,Atr,1.14145,1.14207,1.1408,1.14111,1.14207,1.1408,12.699999999998823,False,False,ISM Manufacturing PMI,ISM Manufacturing PMI,USD,USD,high,high,2020-01-03T15:00:00,2020-01-03T15:00:00,2020-01-03T14:57:00,2020-01-03T15:03:00,2020-01-03T14:57:00,2020-01-03T15:03:00,-2439840.0,-2439555.0,loss,LOSS,2015-05-15 14:19:00+00:00,exit_time,S_69,2015-05-15 14:12:00+00:00,2015-05-15 14:19:00+00:00,,,,,,,LOSS
70,bullish,CHoCH,2015-05-15 12:00:00+00:00,2015-05-15 18:00:00+00:00,2015-05-14 10:45:00+00:00,9082,9183,9207,1.13368,1.13239,1.14447,50,Atr,1.13334,1.13368,1.13239,1.13282,1.13368,1.13239,12.900000000000134,False,False,ISM Manufacturing PMI,ISM Manufacturing PMI,USD,USD,high,high,2020-01-03T15:00:00,2020-01-03T15:00:00,2020-01-03T14:57:00,2020-01-03T15:03:00,2020-01-03T14:57:00,2020-01-03T15:03:00,-2439540.0,-2439180.0,win,WIN,2015-05-18 16:24:00+00:00,exit_time,L_70,2015-05-18 16:15:00+00:00,2015-05-18 16:24:00+00:00,,,,,,,WIN
71,bearish,CHoCH,2015-05-19 19:00:00+00:00,2015-05-20 05:45:00+00:00,2015-05-19 15:00:00+00:00,9388,9404,9447,1.11593,1.1151,1.11184,50,Atr,1.11537,1.11593,1.1151,1.11553,1.11593,1.1151,8.300000000001084,False,False,ISM Manufacturing PMI,ISM Manufacturing PMI,USD,USD,high,high,2020-01-03T15:00:00,2020-01-03T15:00:00,2020-01-03T14:57:00,2020-01-03T15:03:00,2020-01-03T14:57:00,2020-01-03T15:03:00,-2433360.0,-2432715.0,win,WIN,2015-05-21 07:56:00+00:00,exit_time,S_71,2015-05-21 07:45:00+00:00,2015-05-21 07:56:00+00:00,,,,,,,WIN
72,bullish,CHoCH,2015-05-20 15:45:00+00:00,2015-05-21 08:00:00+00:00,2015-05-20 12:30:00+00:00,9474,9487,9552,1.10856,1.1076,1.11451,50,Atr,1.10836,1.10856,1.1076,1.10802,1.10856,1.1076,9.600000000000719,False,False,ISM Manufacturing PMI,ISM Manufacturing PMI,USD,USD,high,high,2020-01-03T15:00:00,2020-01-03T15:00:00,2020-01-03T14:57:00,2020-01-03T15:03:00,2020-01-03T14:57:00,2020-01-03T15:03:00,-2432115.0,-2431140.0,unknown,UNKNOWN,2015-05-21 08:00:00+00:00,detection_time,L_72,,,,,,,,,state_target_block
73,bullish,BOS,2015-05-21 21:45:00+00:00,2015-05-22 09:30:00+00:00,2015-05-21 10:15:00+00:00,9561,9607,9654,1.11091,1.1101,1.11813,50,Atr,1.1107,1.11091,1.1101,1.11075,1.11091,1.1101,8.099999999999774,False,False,ISM Manufacturing PMI,ISM Manufacturing PMI,USD,USD,high,high,2020-01-03T15:00:00,2020-01-03T15:00:00,2020-01-03T14:57:00,2020-01-03T15:03:00,2020-01-03T14:57:00,2020-01-03T15:03:00,-2430315.0,-2429610.0,unknown,UNKNOWN,2015-05-22 09:30:00+00:00,detection_time,L_73,,,,,,,,,state_target_block
74,bearish,CHoCH,2015-05-22 10:00:00+00:00,2015-05-22 12:30:00+00:00,2015-05-21 21:45:00+00:00,9607,9656,9666,1.12083,1.11906,1.1101,50,Atr,1.11922,1.12083,1.11906,1.11992,1.12083,1.11906,17.700000000000493,False,False,ISM Manufacturing PMI,ISM Manufacturing PMI,USD,USD,high,high,2020-01-03T15:00:00,2020-01-03T15:00:00,2020-01-03T14:57:00,2020-01-03T15:03:00,2020-01-03T14:57:00,2020-01-03T15:03:00,-2429580.0,-2429430.0,win,WIN,2015-06-02 13:18:00+00:00,exit_time,S_74,2015-06-02 13:16:00+00:00,2015-06-02 13:18:00+00:00,,,,,,,WIN
75,bearish,BOS,2015-05-25 12:30:00+00:00,2015-05-26 00:30:00+00:00,2015-05-25 08:30:00+00:00,9746,9762,9810,1.09914,1.09799,1.0959,50,Atr,1.09801,1.09914,1.09799,1.09898,1.09914,1.09799,11.499999999999844,False,False,ISM Manufacturing PMI,ISM Manufacturing PMI,USD,USD,high,high,2020-01-03T15:00:00,2020-01-03T15:00:00,2020-01-03T14:57:00,2020-01-03T15:03:00,2020-01-03T14:57:00,2020-01-03T15:03:00,-2425110.0,-2424390.0,unknown,UNKNOWN,2015-05-26 00:30:00+00:00,detection_time,S_75,,,,,,,,,state_target_block
76,bearish,BOS,2015-05-27 06:45:00+00:00,2015-05-27 11:45:00+00:00,2015-05-26 19:15:00+00:00,9885,9931,9951,1.0929,1.09148,1.08633,50,Atr,1.09169,1.0929,1.09148,1.09189,1.0929,1.09148,14.199999999999768,False,False,ISM Manufacturing PMI,ISM Manufacturing PMI,USD,USD,high,high,2020-01-03T15:00:00,2020-01-03T15:00:00,2020-01-03T14:57:00,2020-01-03T15:03:00,2020-01-03T14:57:00,2020-01-03T15:03:00,-2422575.0,-2422275.0,win,WIN,2015-05-28 02:52:00+00:00,exit_time,S_76,2015-05-28 00:44:00+00:00,2015-05-28 02:52:00+00:00,,,,,,,WIN
77,bullish,CHoCH,2015-05-27 13:00:00+00:00,2015-05-28 06:15:00+00:00,2015-05-27 06:45:00+00:00,9931,9956,10025,1.08368,1.08192,1.0929,50,Atr,1.08316,1.08368,1.08192,1.08247,1.08368,1.08192,17.599999999999838,False,False,ISM Manufacturing PMI,ISM Manufacturing PMI,USD,USD,high,high,2020-01-03T15:00:00,2020-01-03T15:00:00,2020-01-03T14:57:00,2020-01-03T15:03:00,2020-01-03T14:57:00,2020-01-03T15:03:00,-2422200.0,-2421165.0,unknown,UNKNOWN,2015-05-28 06:15:00+00:00,detection_time,L_77,,,,,,,,,state_target_block
78,bullish,BOS,2015-06-01 15:00:00+00:00,2015-06-02 10:15:00+00:00,2015-05-29 14:00:00+00:00,10152,10252,10329,1.08983,1.08873,1.10062,50,Atr,1.08963,1.08983,1.08873,1.08933,1.08983,1.08873,11.000000000001009,False,False,ISM Manufacturing PMI,ISM Manufacturing PMI,USD,USD,high,high,2020-01-03T15:00:00,2020-01-03T15:00:00,2020-01-03T14:57:00,2020-01-03T15:03:00,2020-01-03T14:57:00,2020-01-03T15:03:00,-2414880.0,-2413725.0,win,WIN,2015-07-16 08:06:00+00:00,exit_time,L_78,2015-07-16 07:56:00+00:00,2015-07-16 08:06:00+00:00,,,,,,,WIN
79,bullish,BOS,2015-06-03 09:15:00+00:00,2015-06-03 13:30:00+00:00,2015-06-02 17:15:00+00:00,10357,10421,10438,1.11217,1.11037,1.11883,50,Atr,1.11116,1.11217,1.11037,1.11178,1.11217,1.11037,18.000000000000238,False,False,ISM Manufacturing PMI,ISM Manufacturing PMI,USD,USD,high,high,2020-01-03T15:00:00,2020-01-03T15:00:00,2020-01-03T14:57:00,2020-01-03T15:03:00,2020-01-03T14:57:00,2020-01-03T15:03:00,-2412345.0,-2412090.0,unknown,UNKNOWN,2015-06-03 13:30:00+00:00,detection_time,L_79,,,,,,,,,state_target_block
80,bullish,BOS,2015-06-04 07:00:00+00:00,2015-06-04 08:00:00+00:00,2015-06-03 16:00:00+00:00,10448,10508,10512,1.12498,1.12303,1.1285,50,Atr,1.12391,1.12498,1.12303,1.12371,1.12498,1.12303,19.500000000001183,False,False,ISM Manufacturing PMI,ISM Manufacturing PMI,USD,USD,high,high,2020-01-03T15:00:00,2020-01-03T15:00:00,2020-01-03T14:57:00,2020-01-03T15:03:00,2020-01-03T14:57:00,2020-01-03T15:03:00,-2411040.0,-2410980.0,unknown,UNKNOWN,2015-06-04 08:00:00+00:00,detection_time,L_80,,,,,,,,,state_target_block
